0.1	5.9152529711062526e-08	0.0	3.3863984497321444e-06	1.1878205468102715e-11
0.1	5.9152529711062526e-08	85.01886621546278	3.3863984497321444e-06	7.890111658581008e-11
0.1	5.9152529711062526e-08	170.03773243092556	3.3863984497321444e-06	7.248156466225419e-11
0.1	5.9152529711062526e-08	255.05659864638835	3.3863984497321444e-06	2.989993130952978e-11
0.1	5.9152529711062526e-08	340.0754648618511	3.3863984497321444e-06	4.699846468795711e-11
0.1	5.9152529711062526e-08	425.0943310773139	3.3863984497321444e-06	7.14387715291931e-11
0.1	5.9152529711062526e-08	510.1131972927767	3.3863984497321444e-06	4.684419744719821e-11
0.1	5.9152529711062526e-08	595.1320635082394	3.3863984497321444e-06	4.015305197247038e-11
0.1	5.9152529711062526e-08	680.1509297237022	3.3863984497321444e-06	6.095379467963165e-11
0.1	5.9152529711062526e-08	765.169795939165	3.3863984497321444e-06	5.445473641646557e-11
0.1	5.9152529711062526e-08	850.1886621546278	3.3863984497321444e-06	4.2403557313212064e-11
0.1	5.9152529711062526e-08	935.2075283700906	3.3863984497321444e-06	5.230222511986686e-11
0.1	5.9152529711062526e-08	1020.2263945855534	3.3863984497321444e-06	5.604902902558574e-11
0.1	5.9152529711062526e-08	1105.2452608010162	3.3863984497321444e-06	4.80217042426396e-11
0.1	5.9152529711062526e-08	1190.2641270164788	3.3863984497321444e-06	4.942326163076703e-11
0.1	5.9152529711062526e-08	1275.2829932319416	3.3863984497321444e-06	5.3374799944508896e-11
0.1	5.9152529711062526e-08	1360.3018594474045	3.3863984497321444e-06	5.074843183733248e-11
0.1	5.9152529711062526e-08	1445.3207256628673	3.3863984497321444e-06	5.0398390331675104e-11
0.1	5.9152529711062526e-08	1530.33959187833	3.3863984497321444e-06	5.123660586841664e-11
0.1	5.9152529711062526e-08	1615.3584580937927	3.3863984497321444e-06	5.081003746853512e-11
0.1	5.9152529711062526e-08	1700.3773243092555	3.3863984497321444e-06	5.203721918788641e-11
0.1	5.9152529711062526e-08	1785.3961905247183	3.3863984497321444e-06	5.1082663540841354e-11
0.1	5.9152529711062526e-08	1870.4150567401812	3.3863984497321444e-06	5.000855319209325e-11
0.1	5.9152529711062526e-08	1955.433922955644	3.3863984497321444e-06	5.211712828970934e-11
