0.01	5.93948007727205e-10	0.0	5.544097033482196e-08	1.702226516754805e-13	0.0008638949621292551
0.01	5.93948007727205e-10	51.011319729277666	5.544097033482196e-08	8.50856960933803e-13	0.0008638949621292551
0.01	5.93948007727205e-10	102.02263945855533	5.544097033482196e-08	5.806130205647904e-13	0.0008638949621292551
0.01	5.93948007727205e-10	153.033959187833	5.544097033482196e-08	3.887066096519816e-13	0.0008638949621292551
0.01	5.93948007727205e-10	204.04527891711066	5.544097033482196e-08	5.589552955545063e-13	0.0008638949621292551
0.01	5.93948007727205e-10	255.05659864638832	5.544097033482196e-08	5.314436244041233e-13	0.0008638949621292551
0.01	5.93948007727205e-10	306.067918375666	5.544097033482196e-08	5.267397941937473e-13	0.0008638949621292551
0.01	5.93948007727205e-10	357.07923810494367	5.544097033482196e-08	5.096665765834421e-13	0.0008638949621292551
0.01	5.93948007727205e-10	408.09055783422133	5.544097033482196e-08	4.967316101785194e-13	0.0008638949621292551
0.01	5.93948007727205e-10	459.101877563499	5.544097033482196e-08	5.501626612190709e-13	0.0008638949621292551
0.01	5.93948007727205e-10	510.11319729277665	5.544097033482196e-08	5.139228775692072e-13	0.0008638949621292551
0.01	5.93948007727205e-10	561.1245170220543	5.544097033482196e-08	5.115454722970678e-13	0.0008638949621292551
0.01	5.93948007727205e-10	612.135836751332	5.544097033482196e-08	5.194519783339539e-13	0.0008638949621292551
0.01	5.93948007727205e-10	663.1471564806096	5.544097033482196e-08	5.185835737822521e-13	0.0008638949621292551
0.01	5.93948007727205e-10	714.1584762098873	5.544097033482196e-08	5.31727379121557e-13	0.0008638949621292551
0.01	5.93948007727205e-10	765.1697959391649	5.544097033482196e-08	5.073577066387576e-13	0.0008638949621292551
0.01	5.93948007727205e-10	816.1811156684427	5.544097033482196e-08	5.20543898990323e-13	0.0008638949621292551
0.01	5.93948007727205e-10	867.1924353977204	5.544097033482196e-08	5.249870435356745e-13	0.0008638949621292551
0.01	5.93948007727205e-10	918.203755126998	5.544097033482196e-08	5.195311541764022e-13	0.0008638949621292551
0.01	5.93948007727205e-10	969.2150748562757	5.544097033482196e-08	5.241200263335204e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1020.2263945855533	5.544097033482196e-08	5.117293051093027e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1071.237714314831	5.544097033482196e-08	5.260733088414953e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1122.2490340441086	5.544097033482196e-08	5.247264877013623e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1173.2603537733862	5.544097033482196e-08	5.169585317318764e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1224.271673502664	5.544097033482196e-08	5.209915254797773e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1275.2829932319416	5.544097033482196e-08	5.202180828545589e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1326.2943129612192	5.544097033482196e-08	5.270286229441001e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1377.305632690497	5.544097033482196e-08	5.196950914239645e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1428.3169524197747	5.544097033482196e-08	5.170343385260227e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1479.3282721490523	5.544097033482196e-08	5.263656680237795e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1530.3395918783299	5.544097033482196e-08	5.223810826237403e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1581.3509116076077	5.544097033482196e-08	5.240736793324771e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1632.3622313368853	5.544097033482196e-08	5.198379703525355e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1683.373551066163	5.544097033482196e-08	5.233448710031988e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1734.3848707954407	5.544097033482196e-08	5.284209807555399e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1785.3961905247183	5.544097033482196e-08	5.21638007192795e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1836.407510253996	5.544097033482196e-08	5.231524944332599e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1887.4188299832736	5.544097033482196e-08	5.255076753383934e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1938.4301497125514	5.544097033482196e-08	5.273050084217377e-13	0.0008638949621292551
0.01	5.93948007727205e-10	1989.441469441829	5.544097033482196e-08	5.246596630980136e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2040.4527891711066	5.544097033482196e-08	5.256329816493283e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2091.4641089003844	5.544097033482196e-08	5.284726724308347e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2142.475428629662	5.544097033482196e-08	5.246745663596674e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2193.4867483589396	5.544097033482196e-08	5.305400027862156e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2244.498068088217	5.544097033482196e-08	5.295376716635478e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2295.509387817495	5.544097033482196e-08	5.237730460329428e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2346.5207075467724	5.544097033482196e-08	5.322623031172667e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2397.5320272760505	5.544097033482196e-08	5.313767844298312e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2448.543347005328	5.544097033482196e-08	5.283793772771549e-13	0.0008638949621292551
0.01	5.93948007727205e-10	2499.5546667346057	5.544097033482196e-08	5.290335965489437e-13	0.0008638949621292551
