0.05	1.4759514211701623e-08	0.0	2.950269575531819e-07	1.9525996176307694e-13	0.0014280374230532683
0.05	1.4759514211701623e-08	51.011319729277666	2.950269575531819e-07	2.4023249111050078e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	102.02263945855533	2.950269575531819e-07	7.391308445622417e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	153.033959187833	2.950269575531819e-07	9.643308066911543e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	204.04527891711066	2.950269575531819e-07	6.493304472084603e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	255.05659864638832	2.950269575531819e-07	3.439829670755737e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	306.067918375666	2.950269575531819e-07	2.8042774274544492e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	357.07923810494367	2.950269575531819e-07	4.614771999771116e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	408.09055783422133	2.950269575531819e-07	6.8583242603858276e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	459.101877563499	2.950269575531819e-07	6.912762736807585e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	510.11319729277665	2.950269575531819e-07	4.979968743237628e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	561.1245170220543	2.950269575531819e-07	3.708596449371799e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	612.135836751332	2.950269575531819e-07	3.984815740259393e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	663.1471564806096	2.950269575531819e-07	5.368408697855055e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	714.1584762098873	2.950269575531819e-07	6.144548022072789e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	765.1697959391649	2.950269575531819e-07	5.56209114542612e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	816.1811156684427	2.950269575531819e-07	4.4390255941151465e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	867.1924353977204	2.950269575531819e-07	4.205167567233472e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	918.203755126998	2.950269575531819e-07	4.74698841773259e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	969.2150748562757	2.950269575531819e-07	5.350117021263006e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1020.2263945855533	2.950269575531819e-07	5.308427482645214e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1071.237714314831	2.950269575531819e-07	4.839085151565359e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1122.2490340441086	2.950269575531819e-07	4.534928253063433e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1173.2603537733862	2.950269575531819e-07	4.74472050162005e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1224.271673502664	2.950269575531819e-07	4.9012340624253324e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1275.2829932319416	2.950269575531819e-07	4.897069475754401e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1326.2943129612192	2.950269575531819e-07	4.656678328282591e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1377.305632690497	2.950269575531819e-07	4.616091450440443e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1428.3169524197747	2.950269575531819e-07	4.873732191879691e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1479.3282721490523	2.950269575531819e-07	4.910344511496925e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1530.3395918783299	2.950269575531819e-07	4.692098807417124e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1581.3509116076077	2.950269575531819e-07	4.336587844989837e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1632.3622313368853	2.950269575531819e-07	4.359443130474873e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1683.373551066163	2.950269575531819e-07	4.696041626449137e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1734.3848707954407	2.950269575531819e-07	4.991863239270999e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1785.3961905247183	2.950269575531819e-07	4.741599766143067e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1836.407510253996	2.950269575531819e-07	4.220367161212701e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1887.4188299832736	2.950269575531819e-07	4.0392855262902774e-12	0.0014280374230532683
0.05	1.4759514211701623e-08	1938.4301497125514	2.950269575531819e-07	4.258935011355386e-12	0.0014280374230532683
