1	0.1	6.126108701766092e-08	3.3265241426231603e-12
1	0.3	5.215042833918951e-07	1.5784718935070998e-10
1	0.6	2.182579513270373e-06	3.4998328879300406e-09
1	1.0	5.811540675987844e-06	2.6301865110288553e-08
1	1.5	1.289019886790323e-05	1.5350115842953171e-07
1	2.0	2.4100200386682426e-05	4.412788959446908e-07
1	3.0	5.594188454274528e-05	2.9853024898318317e-06
1	5.0	0.0001485714599300789	1.9963815371130682e-05
1	7.0	0.0003087823087413688	8.64225812711674e-05
1	10.0	0.0005926259406800579	0.0002276415040538209
1	15.0	0.0013582262594081021	0.001328758676043916
1	20.0	0.0024647857764220475	0.0045053305162646735
2	0.1	6.017462255615792e-08	1.5741523118049074e-11
2	0.3	5.52358028137445e-07	1.3271929500463167e-09
2	0.6	2.1578494327809196e-06	1.9985290682738248e-08
2	1.0	6.01632983950862e-06	1.902851277912479e-07
2	1.5	1.3583523592219656e-05	7.101774813083672e-07
2	2.0	2.3308903880864857e-05	2.106833472975588e-06
2	3.0	5.205071340035336e-05	1.0201260015127255e-05
2	5.0	0.0001510951929976908	6.991078432006853e-05
2	7.0	0.0002917805755361929	0.00035800732592661174
2	10.0	0.0005827719537641437	0.0015330789373671973
2	15.0	0.0013257645987591732	0.00685500456936425
2	20.0	0.0023623202651717077	0.01920718703754903
4	0.1	5.975312192698601e-08	1.0931584773986004e-10
4	0.3	5.372410472753341e-07	9.35591859999754e-09
4	0.6	2.133337889572994e-06	1.25145625189212e-07
4	1.0	5.951280275591528e-06	1.0747364629973446e-06
4	1.5	1.3385502804134316e-05	5.840949795830756e-06
4	2.0	2.3944630736036235e-05	1.8068624715180967e-05
4	3.0	5.385183226981478e-05	0.00010660131510349418
4	5.0	0.00015147750641032604	0.0005756231610832662
4	7.0	0.00028764713777514994	0.0026918353641134513
4	10.0	0.0005991979235109541	0.010974968147125657
4	15.0	0.0013378159713105789	0.038477359417153564
4	20.0	0.0023900003186154177	0.10484063481575909
6	0.1	6.017075698075236e-08	4.024710883883567e-10
6	0.3	5.458233785596741e-07	3.415627462384862e-08
6	0.6	2.1588632190190827e-06	4.989129808366793e-07
6	1.0	5.888967348164491e-06	3.69168869787894e-06
6	1.5	1.344434955933092e-05	1.8745593678584857e-05
6	2.0	2.3529968390675877e-05	6.010296297987393e-05
6	3.0	5.379170265025809e-05	0.00030976327004661615
6	5.0	0.00014846320515533295	0.0023741270993840415
6	7.0	0.0002887123890496572	0.007551327332565263
6	10.0	0.0005940960634132832	0.031034333573979923
6	15.0	0.0013190404032714564	0.11536986209448577
6	20.0	0.0023437638175671364	0.2691303681994243
