1	2.0643614459046806e-09
6	1.7456377685226765e-07
11	5.419196188125282e-07
16	1.2916166922214714e-06
21	2.066414036262074e-06
26	1.6802696953120098e-06
31	2.0928958452467065e-07
36	5.50476646538502e-10
41	2.2573867798080266e-14
46	3.1565598044628668e-15
51	2.6530213895608087e-14
56	1.6280092847435213e-14
61	1.8767461921610472e-15
66	1.8074779334150845e-15
71	1.1248132745864898e-15
