1	1.5015117053559655e-14
6	1.0496661468008896e-12
11	4.307146656664043e-12
16	7.962962369346176e-12
21	1.145334201643289e-11
26	9.222805754365611e-12
31	1.5362354754397939e-12
36	1.1502066502520083e-14
41	1.6731934538726658e-16
46	8.120476380747627e-17
51	5.320945874557039e-17
56	2.3145348087570766e-17
61	2.0097985937756834e-17
66	3.10650213745398e-18
71	3.482200169441587e-18
