1	9.609179463552619e-11
6	9.223839059294351e-09
11	3.772211560196915e-08
16	7.687465766224743e-08
21	1.086702175578651e-07
26	1.0317452221884697e-07
31	1.258514809207109e-08
36	2.992180121962827e-11
41	6.368259259998528e-15
46	4.4388590566256644e-16
51	3.1953034168903046e-15
56	4.713761336946243e-16
61	1.644369240431876e-15
66	2.1628620307871694e-15
71	1.905824552724138e-16
