1	6.122955425230041e-09
6	3.310856992296807e-08
11	1.5324842413504818e-08
16	1.5217039696289975e-07
21	3.455228922345816e-08
26	9.834365148342333e-08
31	2.0798905314956585e-07
36	8.064191609207387e-08
41	1.8942592211141842e-07
46	1.9749687297304363e-07
51	1.5560031110407892e-07
56	2.2061899627009023e-07
61	3.037829448031576e-07
66	2.3511436540325695e-07
71	2.2083127690458134e-07
